Unnamed: 0,Unnamed: 0.1,Username,Tweet,Datetime,Number of Followers,Number of Comments,Number of Retweets,Number of Likes,cleaned Tweet,flair_sentiment,flair_sentiment_score,vader_sentiment,vader_score,finbert_sentiment,finbert_score
246,246,ArkkDaily,"Cathie Wood &amp; Ark Invest's trade activity from today 3/4

$SHOP $FB $GOOGL $SQ $TDOC $U $Z $ZM $ROKU $PYPL $TSM $ICE $TCEHY $NTDOY $WKHS $AMZN $AAPL $OPEN $NFLX https://t.co/T0htzmPhpy",2021-03-04 23:48:08+00:00,77278,85,89,645,cathie wood amp ark invest trade activity today shop fb sq tdoc u z zm roku pypl tsm ice tcehy ntdoy wkhs amzn aapl open nflx,POSITIVE,0.9813,neg,0.0,neutral,0.898734986782074
247,247,PeterTrader99,"From 52wk H

-6% $GOOGL
-8% $MSFT
-12% $HD $NFLX $SE
-15% $AMZN
-16% $AAPL $FB
-17% $NVDA $SQ $WMT
-18% $PYPL $QCOM
-19% $AMD $SHOP
-20% $TWLO
-24% $ROKU $DOCU
-27% $OPEN
-28% $TSLA
-29% $TTD
-34% $TDOC
-37% $PTON
-42% $ZM
-48% $PLTR
-49% $SPCE
-50% $FSLY
-56% $NNOX
-62% $BIGC",2021-03-03 22:15:53+00:00,12692,34,100,476,52wk h msft hd nflx se amzn aapl fb nvda sq wmt pypl qcom amd shop twlo roku docu open tsla ttd tdoc pton zm pltr spce fsly nnox bigc,POSITIVE,0.6443,neg,0.0,neutral,0.9123321771621704
248,248,SarahPonczek,"Just 5 companies (AAPL, MSFT, AMZN, TSLA, GOOGL) accounted for almost half of the S&amp;P 500's 1.3% drop today https://t.co/NwFWJXs7ZA",2021-03-03 21:11:58+00:00,27820,20,90,384,company aapl msft amzn tsla account almost half amp p drop today,NEGATIVE,0.9937,neg,0.0,negative,0.934945821762085
249,249,garyblack00,"All growth stocks getting crushed again today. It’s just math: As future cash flows get discounted by higher int rates, they are mathematically worth less today.
$TSLA -0.8%
AMZN -1.6%
GOOGL -1.4%
TWTR -2.2%
MSFT -1.8%
SNAP -5.2%
SHOP -4.6%
SQ -5.5%
LULU -3.9%
CMG -3.3%",2021-03-03 17:52:55+00:00,85540,26,25,277,growth stock get crush today math future cash flow get discount high int rate mathematically worth le today tsla amzn twtr msft snap shop sq lulu cmg,POSITIVE,0.8796,neg,0.0,neutral,0.8155152201652527
250,250,OpenOutcrier,I'm actually OK with the $GOOGL search monopoly.  Have you tried other search engines? They are awful.,2021-03-03 02:57:27+00:00,75592,38,10,237,actually ok search monopoly try search engine awful,NEGATIVE,0.9968,neg,0.0,neutral,0.9232801795005798
251,251,ArkkDaily,"Cathie Wood &amp; @ARKInvest trade activity from today 2/26

$SHOP $TDOC $GOOGL $SQ $PLTR $TWTR $BIDU $TSM $SNAP $ICE $PINS $REGN $ROKU $AMZN $AAPL $SPOT $PYPL $OPEN $JD $FB $CRM $BABA $TCEHY https://t.co/QULKRZK2z4",2021-02-27 00:02:08+00:00,77278,24,49,328,cathie wood amp trade activity today shop tdoc sq pltr twtr bidu tsm snap ice pin regn roku amzn aapl spot pypl open jd fb crm baba tcehy,POSITIVE,0.9943,neg,0.0,neutral,0.8826962113380432
252,252,TrungTPhan,Shaq got a pre-IPO investment in $GOOGL in 1999 after overhearing 2 Google employees chatting in a hotel https://t.co/plqLUUlPRs,2021-02-26 17:01:06+00:00,212891,32,313,2566,shaq get pre ipo investment overhear employee chat hotel,NEGATIVE,0.9989,neg,0.0,neutral,0.9181814789772034
253,253,michaelsantoli,"They said it couldn't be done: 

The Big Five that make up 20% of S&amp;P 500 (AAPL. MSFT, AMZN, GOOGL, FB) are down an average 12% from their high. S&amp;P itself off just 3%.

Bumpy market now comes as cyclical groups look extended/expensive. 

Re-rotation, or more broadly corrective?",2021-02-26 13:24:47+00:00,78907,41,36,246,say do big five make amp p aapl msft amzn fb average high amp p bumpy market come cyclical group look extend expensive rotation broadly corrective,POSITIVE,0.5677,neg,0.0,neutral,0.5321561694145203
254,254,Matiullahjan919,Ahmed Faraz Kai Bud Zuban Baitay Shibli Faraz Kei Amrana Guftagu | Googl... https://t.co/UbnVKDFn9K via @YouTube,2021-02-26 12:49:32+00:00,607155,42,98,467,ahmed faraz kai bud zuban baitay shibli faraz kei amrana guftagu via,POSITIVE,0.9112,neg,0.0,neutral,0.9118157029151917
255,255,najamsethi,"What you sow, so shall you reap! National Stadium Karachi 'Go Imran Go' Kai Naaron Sai Goonj Utha | Googl... https://t.co/r4PDSlygL4 via @YouTube",2021-02-25 05:43:43+00:00,3223930,133,314,1108,sow shall reap national stadium karachi go imran go kai naaron sai goonj utha via,POSITIVE,0.9564,neg,0.0,neutral,0.9083208441734314
256,256,garyblack00,"$TSLA and other secular growers should continue their rebound today as the reflation trade eases. With everyone now on the same page, the sharp rise in int rates may pause here, and traders should return to beaten up growth names like $TSLA $AMZN $FB $GOOGL $MSFT $HD $PYPL etc.",2021-02-24 09:48:45+00:00,85539,40,47,731,tsla secular grower continue rebound today reflation trade eas everyone page sharp rise int rate may pause trader return beat growth name like tsla amzn fb msft hd pypl etc,NEGATIVE,0.8834,neg,0.0,neutral,0.4567759335041046
257,257,ArkkDaily,"Cathie Wood &amp; @ARKInvest trade activity from today

Bought: Twitter $TWTR Tesla $TSLA Spotify $SPOT Facebook $FB $DISCA $OPEN $MASS $SGFY $BFLY $ACCD $RPTX $U $TXG $BEAM $FATE $VUZI $EXPC $RAVN

Sold: Amazon $AMZN Apple $AAPL $SPLK $TMO $HIMS $GOOGL $Z $TCEHY $ROKU $SE $TSM $CRM https://t.co/7H1w2nwK2g",2021-02-24 00:52:11+00:00,77278,32,71,424,cathie wood amp trade activity today buy twitter twtr tesla tsla spotify spot facebook fb disca open mass sgfy bfly accd rptx u txg beam fate vuzi expc ravn sell amazon amzn apple aapl splk tmo hims z tcehy roku se tsm crm,POSITIVE,0.9845,neg,0.0,neutral,0.8410804867744446
258,258,garyblack00,"I’ve updated my $TSLA P/E-vs-5yr growth valuation chart. At $690, $TSLA trades at just 1.3x PEG, tied for 2nd lowest with $GOOGL behind $FB, which trades at 1.1x.

R1000G PEG is now 1.9x, and S&amp;P 500 is at 3.1x (2022 P/E 21.4x vs 7% growth). $AAPL looks expensive at 3.4x. https://t.co/XOQDIip8e7",2021-02-23 16:22:08+00:00,85539,49,80,747,update tsla p e v 5yr growth valuation chart tsla trade 3x peg tie 2nd low behind fb trade 1x r1000g peg 9x amp p 1x p e 4x v growth aapl look expensive 4x,NEGATIVE,0.9941,neg,0.0,neutral,0.8078467845916748
259,259,Saeed_AJ,"إذا كنت ترغب بالاستثمار في شركات النمو القوية بأقل مخاطرة فهذا أحد أفضل الصناديق المتداولة للنمو.

الرمز: $IVW
الرسوم: ٠.١٨٪
عائد ٥ سنوات: ١٤٠٪
متوسط العائد السنوي (١٠ سنوات): ١٦.٢٨٪
إجمالي الأصول: ٣٢.٥$ مليار
أكبر ٥ شركات في الصندوق: $AAPL $MSFT $AMZN $FB $GOOGL https://t.co/qkEPNfDD62",2021-02-21 18:17:29+00:00,67968,14,57,971,إذا كنت ترغب بالاستثمار في شركات النمو القوية بأقل مخاطرة فهذا أحد أفضل الصناديق المتداولة للنمو الرمز ivw الرسوم عائد سنوات متوسط العائد السنوي سنوات إجمالي الأصول مليار أكبر شركات في الصندوق aapl msft amzn fb,POSITIVE,0.9611,neg,0.0,neutral,0.8547430634498596
261,261,MrFourToEight,"Investing in the future? Look for winners in secular trends👇

👩‍💼Small Biz: $SHOP $PINS $ETSY
🎮Gaming: $SKLZ $SE $GMBL
🖥Crypto: $BTC $ETH
🖨3D Printing: $DM $NNDM
🎲Gambling: $DKNG $PENN
📺Ads: $FB $TTD $GOOGL
🚵‍♂️Fitness: $PTON $LULU
👨‍⚕️Telemed: $TDOC $AMWL
📱Cashless: $SQ $PYPL",2021-02-19 19:46:03+00:00,54480,8,36,345,invest future look winner secular trend small biz shop pin etsy game sklz se gmbl crypto btc eth 3d print dm nndm gamble dkng penn ad fb ttd fitness pton lulu telemed tdoc amwl cashless sq pypl,POSITIVE,0.981,neg,0.0,neutral,0.9125744700431824
262,262,AltcoinDailyio,"Today #Bitcoin joined the $1 Trillion market cap club! 🚀

$GOLD $11.251 T
$APPL $2.178 T
$MSFT $1.839 T
$AMZN $1.676 T
$SILVER $1.484 T
$GOOGL $1.423 T
$BTC $1.0 T",2021-02-19 18:09:34+00:00,579709,23,177,805,today join trillion market cap club gold appl msft amzn silver btc,POSITIVE,0.995,neg,0.0,neutral,0.9095479846000671
263,263,carlquintanilla,"* WHITE HOUSE BEGINS WORK WITH FACEBOOK, TWITTER AND ALPHABET'S GOOGLE TO TACKLE COVID MISINFORMATION - SOURCE

@Reuters $FB $GOOGL $TWTR",2021-02-19 15:27:34+00:00,316045,462,179,347,white house begin work facebook twitter alphabet tackle covid misinformation source fb twtr,NEGATIVE,0.9992,neg,0.0,neutral,0.8722903728485107
265,265,Dividend_Dollar,"A Diversified portfolio is like picking a stocks from these various buckets

High-Yield
$ABBV
$MO
$VZ

Dividend
$KO
$JNJ
$WMT

Dividend Growth
$V
$AVGO
$SBUX

REIT
$O
$STOR
$DLR
$IRM

Big Tech
$AMZN
$AAPL
$GOOGL

Growth
$ROKU
$SQ
$SHOP

Small/Mid-Cap Growth
$RDFN
$MWK
$LMND
$DMTK",2021-02-19 14:45:03+00:00,29591,22,68,379,diversify portfolio like pick stock various bucket high yield abbv mo vz dividend ko jnj wmt dividend growth v avgo sbux reit stor dlr irm big tech amzn aapl growth roku sq shop small mid cap growth rdfn mwk lmnd dmtk,POSITIVE,0.9976,neg,0.0,neutral,0.8006475567817688
266,266,_SeanDavid,"Cumulative downloads over the last 90 days in the US. 

In order

1. Cash App ( $SQ )
2. PayPal ( $PYPL )
3. Google Pay ( $GOOGL )
4. Venmo 
5. Zelle",2021-02-18 22:22:14+00:00,18821,15,25,273,cumulative download last day u order cash app sq paypal pypl pay venmo zelle,NEGATIVE,0.9997,neg,0.0,neutral,0.927593469619751
267,267,teslaownersSV,"Market caps

1. Apple $AAPL - $2.2 trillion
2. Microsoft $MSFT - $1.8T
3. Saudi Aramco - $1.8T
4. Amazon $AMZN - $1.6T
5. Alphabet $GOOGL - $1.4T
6. #Bitcoin  - $970 billion
7. Tencent $TCEHY - $920B
8. Facebook $FB - $780B
9. Tesla $TSLA - $765B
10. Alibaba $BABA - $730B",2021-02-18 22:02:59+00:00,156976,11,33,220,market cap apple aapl trillion microsoft msft 8t saudi aramco 8t amazon amzn 6t alphabet 4t billion tencent tcehy 920b facebook fb 780b tesla tsla 765b alibaba baba 730b,POSITIVE,0.8803,neg,0.0,neutral,0.8720487356185913
268,268,TD_Investor,"INDIVIDUAL STOCKS FOR BEGINNERS

$BABA 
$GOOGL
$AMZN
$AAPL
$DIS 
$FB
$GM
$MSFT
$NFLX
$NIO
$CRM
$SNOW
$SHOP
$TSLA 
$U

This is my picks for beginners. 

What would you add or take away?

Open for criticism.",2021-02-18 17:13:23+00:00,23696,119,67,553,individual stock beginner baba amzn aapl dis fb gm msft nflx nio crm snow shop tsla u pick beginner would add take away open criticism,NEGATIVE,0.9989,neg,0.0,neutral,0.8930898308753967
269,269,tradingview,"Market caps

1. Apple $AAPL - $2.2 trillion
2. Microsoft $MSFT - $1.8T
3. Saudi Aramco - $1.8T
4. Amazon $AMZN - $1.6T
5. Alphabet $GOOGL - $1.4T
6. #Bitcoin - $970 billion
7. Tencent $TCEHY - $920B
8. Facebook $FB - $780B
9. Tesla $TSLA - $765B
10. Alibaba $BABA - $730B",2021-02-17 23:18:06+00:00,320648,57,395,1511,market cap apple aapl trillion microsoft msft 8t saudi aramco 8t amazon amzn 6t alphabet 4t billion tencent tcehy 920b facebook fb 780b tesla tsla 765b alibaba baba 730b,POSITIVE,0.8803,neg,0.0,neutral,0.8720487356185913
270,270,garyblack00,"I don’t own $SHOP because it looks expensive at 285x 2022 EPS and 34x 2022 EV/Rev. SHOP reports Wed am and rarely misses, but with SHOP +32% in the last two weeks, it could sell on the news. I’d much rather own $GOOGL at 23x 2022 EPS with 17% growth (1.4x PEG).",2021-02-14 22:19:43+00:00,85539,30,13,279,shop look expensive 285x eps 34x ev rev shop report wed rarely miss shop last two week could sell news much rather 23x eps growth 4x peg,NEGATIVE,0.9764,neg,0.0,neutral,0.8388276100158691
271,271,StuSim,"Portfolio Unrealized Gains:

$TSLA 1854%
$NVDA 662%
$AAPL 542%
$MSFT 476%
$V 215%
$LMND 149%
$GOOGL 128%
$AMZN 105%
$FB 100%
$ESTC 65%
$TWLO 52%
$CRWD 28%
$ESPO 19%
$FSLY 12%
$AONE 6%

Have trimmed: $TSLA $NVDA $MSFT $V $FB",2021-02-13 04:59:13+00:00,5944,20,17,305,portfolio unrealized gain tsla nvda aapl msft v lmnd amzn fb estc twlo crwd espo fsly aone trim tsla nvda msft v fb,NEGATIVE,0.7578,neg,0.0,neutral,0.8895218372344971
272,272,scoinaldo,"$BTC about to pull a $TSLA

$ETH about to pull an $AAPL

$DOT about to pull an $AMZN

$LINK about to pull a $GOOGL

$XRP about to pull a $GME",2021-02-12 11:12:28+00:00,127675,249,510,3356,btc pull tsla eth pull aapl dot pull amzn link pull xrp pull gme,NEGATIVE,0.5711,neg,0.0,neutral,0.912667989730835
273,273,tradingview,"Market caps

1. $AAPL $2.2 trillion
2. $MSFT $1.8 trillion
3. Aramco $1.8 trillion
4. $AMZN $1.6 trillion
5. $GOOGL $1.4 trillion
6. $TCEHY (Tencent) $914 billion
7. #Bitcoin $870 billion
8. $TSLA $818 billion
9. $FB $760 billion
10. $BABA $710 billion",2021-02-09 00:47:17+00:00,320649,35,178,669,market cap aapl trillion msft trillion aramco trillion amzn trillion trillion tcehy tencent billion billion tsla billion fb billion baba billion,POSITIVE,0.7924,neg,0.0,neutral,0.893435001373291
274,274,assetdash,"Steven Cohen's Point72 Top Long Positions 📊

1. S&amp;P 500 $SPY 
2. Amazon $AMZN 
3. Alibaba $BABA
4. Alphabet $GOOGL
5. Palantir $PLTR
6. Facebook $FB
7. PayPal $PYPL
8. Microsoft $MSFT
9. Fiserv $FISV
10. Raytheon $RTX",2021-02-07 17:30:51+00:00,8330,21,64,420,steven cohen point72 top long position amp p spy amazon amzn alibaba baba alphabet palantir pltr facebook fb paypal pypl microsoft msft fiserv fisv raytheon rtx,POSITIVE,0.999,neg,0.0,neutral,0.9115355014801025
275,275,YasLovesTech,"本日の動画は先週の決算レビュー(前半)です！

・ $GOOGL $PTON $APPS $U

この4つになります。Googleの決算凄すぎ！というコメントしか出ません。後半は、 $AMZN $PYPL $PINS $PENN になりますが、これは後ほど上げます。

いいね、RT嬉しいです 🙂

https://t.co/9AddQjED0U",2021-02-07 05:40:47+00:00,49522,0,17,313,pton apps u 4google amzn pypl pin penn rt,NEGATIVE,0.9924,neg,0.0,neutral,0.9027965068817139
276,276,cperruna,"Databricks, an IPO to watch for in 2021

A data-and-AI focused company that interacts with corporate information stored in the public cloud.

Investors include $AMZN $GOOGL $CRM $MSFT and many others.
 https://t.co/ceJDnmeuZ1",2021-02-04 03:38:12+00:00,96583,23,41,316,databricks ipo watch data ai focus company interact corporate information store public cloud investor include amzn crm msft many others,POSITIVE,0.9866,neg,0.0,neutral,0.9467123746871948
277,277,charliebilello,"At $7.1 trillion, the combined market cap of Apple, Microsoft, Amazon, and Google is greater than the GDP of every country in the world with the exception of the US and China.

$AAPL $MSFT $AMZN $GOOGL

Charting via @ycharts https://t.co/4Z12avo92A",2021-02-04 02:50:29+00:00,311987,52,244,836,trillion combine market cap apple microsoft amazon great gdp every country world exception u china aapl msft amzn chart via,POSITIVE,0.6541,neg,0.0,neutral,0.9144460558891296
278,278,alsabban1982,"مازلت مبتدئا هناك فالتشكيلة تتطور يوما إثر يوم.
هناك ٣ دوائر:

 - الدائرة الاولى ٤٠% من المحفظة -

٦ شركات + ٤ صناديق (قطاعات)
مايكروسوفت $MSFT
تيسلا $TSLA
جوجل $GOOGL
فيس بوك $FB
أمازون $AMZN
🍎 $AAPL
طاقة شمسية $TAN
طب جينات $ARKG
طاقة بديلة/خضراء $ICLN
انترنت المستقبل $ARKW https://t.co/rg3jyVtuIe",2021-02-03 15:59:16+00:00,134786,5,56,784,مازلت مبتدئا هناك فالتشكيلة تتطور يوما إثر يوم هناك دوائر الدائرة الاولى من المحفظة شركات صناديق قطاعات مايكروسوفت msft تيسلا tsla جوجل فيس بوك fb أمازون amzn aapl طاقة شمسية tan طب جينات arkg طاقة بديلة خضراء icln انترنت المستقبل arkw,POSITIVE,0.951,neg,0.0,neutral,0.8063219785690308
279,279,OphirGottlieb,"$PINS I cannot imagine higher expectations for am earnings blow out, at this point, given $FB $GOOGL results. 

Could be a huge report and a ho-hum stock move.",2021-02-03 15:07:09+00:00,143139,18,10,244,pin cannot imagine high expectation earn blow point give fb result could huge report ho hum stock move,NEGATIVE,0.9995,neg,0.0,negative,0.8130800724029541
280,280,HyenukChu,"Muy agradecido por tenerlos en nuestro análisis PM https://t.co/OMTSIuC3g6
Earnings $GOOGL $AMZN $CMG 
UG $STLD
PT $TWLO $PLUG 
News $BABA (Ant) $AMZN (CEO) $GWPH ($JAZZ Compró) $SHW (Split 3 a 1)
OI $WKHS $GOGO $BAC $INO $AAPL
FlwUp $FUTU $PANW ($FTNT) $GRWG",2021-02-03 14:29:15+00:00,32960,23,28,245,muy agradecido por tenerlos en nuestro análisis pm earn amzn cmg ug stld pt twlo plug news baba ant amzn ceo gwph jazz compró shw split oi wkhs gogo bac ino aapl flwup futu panw ftnt grwg,NEGATIVE,0.6746,neg,0.0,neutral,0.8771750330924988
281,281,charliebilello,"The combined annual revenue of the 4 largest US companies has surpassed $1 trillion for the first time...
Apple $AAPL: $294 billion
Microsoft $MSFT: $153 billion
Amazon $AMZN: $386 billion
Google $GOOGL: $183 billion

That's larger than the GDP of all but 16 countries.",2021-02-03 04:24:47+00:00,311987,42,346,1079,combine annual revenue large u company surpass trillion first time apple aapl billion microsoft msft billion amazon amzn billion billion large gdp country,POSITIVE,0.9844,neg,0.0,neutral,0.6447545886039734
282,282,charliebilello,"Q4 Revenue Growth, YoY % Change...
Tesla $TSLA: +45.4%
Amazon $AMZN: +43.6%
Facebook $FB: +33.2%
Google $GOOGL: +23.5%
Netflix $NFLX: +21.5%.
Apple $AAPL: +21.4%
Microsoft $MSFT: +16.7%
S&amp;P 500 $SPY: -3.5%",2021-02-02 21:38:14+00:00,311987,61,463,1860,q4 revenue growth yoy change tesla tsla amazon amzn facebook fb netflix nflx apple aapl microsoft msft amp p spy,POSITIVE,0.9541,neg,0.0,neutral,0.7180757522583008
283,283,JohnStCapital,"Big Tech ( $AAPL $AMZN $FB $GOOGL $MSFT) did $365.1B in revenue in 4Q; annualized at $1.46T &amp; $77.6B of Net Income / Annualized at $311.5B

This annualized revenue # is greater than the totality of the S&amp;P 500 for every year ever. https://t.co/c1TwF7Zbwn",2021-02-02 21:21:41+00:00,35252,16,126,472,big tech aapl amzn fb msft 1b revenue 4q annualized 46t amp 6b net income annualized 5b annualized revenue great totality amp p every year ever,POSITIVE,0.9972,neg,0.0,neutral,0.8890519738197327
285,285,zerohedge,AMZN and GOOGL report after the close: they represent $3TN in market cap.,2021-02-02 19:57:27+00:00,1102420,24,85,481,amzn report close represent 3tn market cap,POSITIVE,0.7268,neg,0.0,neutral,0.7546250820159912
286,286,garyblack00,The 3-day rule works. Remember it when some other growth company you love misses a quarter or delivers weak guidance. $tsla $amzn $googl $cmg $snap https://t.co/VDchEyhRu8,2021-02-01 19:10:14+00:00,85540,51,49,632,day rule work remember growth company love miss quarter deliver weak guidance tsla amzn cmg snap,POSITIVE,0.5754,neg,0.0,negative,0.8703640699386597
287,287,Beth_Kindig,"This week promises to be another big one for tech earnings. Here we preview some of the most notable companies that are reporting.

$PTON $APPS $QCOM $PINS $SNAP $AMZN $U $PYPL $GOOGL https://t.co/P7UycstxYa",2021-02-01 16:06:02+00:00,99088,3,37,296,week promise another big one tech earn preview notable company report pton apps qcom pin snap amzn u pypl,POSITIVE,0.9075,neg,0.0,neutral,0.8354094624519348
288,288,JesseCohenInv,"⚠️This Week's Most Notable #Earnings (via @eWhispers)

Mon: $ON $NXPI
Tues: $AMZN $GOOGL $BABA $PFE $UPS $CMG $EA $XOM $BP
Wed: $ABBV $SPOT $QCOM $APPS $EBAY $PYPL $GRUB
Thurs: $CLX $BMY $MRK $GILD $PENN $PTON $PINS $SNAP $TMUS $U $PM $YUM $ATVI $F $FTNT
Fri: $REGN

$SPY $QQQ https://t.co/u0zYCLsRsY",2021-01-30 21:11:00+00:00,33307,17,86,249,week notable via mon nxpi tues amzn baba pfe up cmg ea xom bp wed abbv spot qcom apps ebay pypl grub thurs clx bmy mrk gild penn pton pin snap tmus u pm yum atvi f ftnt fri regn spy qqq,POSITIVE,0.9701,neg,0.0,neutral,0.8863261342048645
289,289,OMillionaires,"Some implied moves for #earnings next week(1of2):

$AMZN 6.4%
$GOOGL 6.2%
$CMG 6.7%
$PYPL 8.5%
$QCOM 7.9%
$EA 6.7%
$SPOT 9.2%
$SNAP 15.9%
$PTON 11.6%
$PINS 18.7%
$PENN 12.9%
$ABBV 4.8%
$OTIS 7.1%
$TMO 6.4%
$NXPI 6.9%
$VRTX 4.1%
$WMG 10.7%
$CRUS 9.6%
$BABA 6.5%
$UPS 8.1%",2021-01-30 18:01:34+00:00,105648,28,87,355,imply move next week 1of2 amzn cmg pypl qcom ea spot snap pton pin penn abbv otis tmo nxpi vrtx wmg crus baba up,NEGATIVE,0.9841,neg,0.0,neutral,0.8764618635177612
290,290,eWhispers,"#earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $BABA $PFE $UPS $PINS $PYPL $SNAP $GOOGL $XOM $F $QCOM $TMO $PTON $ABBV $APPS $SPOT $ON $ATVI $CLX $BMY $BP $GILD $CMG $EA $OTIS $EBAY $QTNT $NXPI $FEYE $VRTX $SIRI $CRUS $MRK $PLUS $LGND $BIIB $PENN $HOG $ARLP $MDC $REGN https://t.co/56Vih3zunO",2021-01-30 14:04:12+00:00,283528,53,628,1400,week amzn baba pfe up pin pypl snap xom f qcom tmo pton abbv apps spot atvi clx bmy bp gild cmg ea otis ebay qtnt nxpi feye vrtx siri crus mrk plus lgnd biib penn hog arlp mdc regn,POSITIVE,0.7992,neg,0.0,neutral,0.8843058347702026
291,291,YasLovesTech,"こんにちは！送れましたが注目決算一覧です

2日: $BABA $GOOGL $AMZN $MTCH 
3日: $APPS $PYPL $GRUB
4日: $PTON $PINS $SNAP $U $PENN 

いよいよグロース本格化ですね！Q4は2月に散らばってます
また来週に新しいの追加していきます！
漏れあったら教えて欲しいです🙏

https://t.co/4HppnncQcV",2021-01-30 07:33:01+00:00,49523,4,30,304,baba amzn mtch apps pypl grub pton pin snap u penn q42,NEGATIVE,0.9788,neg,0.0,neutral,0.8920406103134155
292,292,JesseCohenInv,It was a rough day for all your favorite mega-cap tech stocks $AAPL $AMZN $GOOGL $FB $TSLA $NVDA https://t.co/cmWekIpBO4,2021-01-27 21:03:43+00:00,33307,28,121,525,rough day favorite mega cap tech stock aapl amzn fb tsla nvda,POSITIVE,0.9998,neg,0.0,neutral,0.9095908403396606
293,293,carlquintanilla,"Jan 25 (Reuters) - Alphabet Inc's Google said on Monday it will not make contributions from its political action committee this election cycle to any Congress member who voted against certifying the results of the presidential election.

$GOOGL",2021-01-26 11:07:17+00:00,316044,21,141,762,jan reuters alphabet inc say monday make contribution political action committee election cycle congress member vote certify result presidential election,NEGATIVE,0.88,neg,0.0,neutral,0.8907952308654785
294,294,smartertrader,Nio rips. Aapl rips. Nvda rips Googl rips. Fb. Rips.  Etc etc etc.,2021-01-25 10:36:41+00:00,61891,22,14,203,nio rip aapl rip nvda rip rip fb rip etc etc etc,NEGATIVE,0.9204,neg,0.0,neutral,0.9314804077148438
295,295,Beth_Kindig,"Global digital advertising spend is expected to grow 61% over the next 4 years and will encompass 61% of all ad spend by 2024. After growing only 5% YoY in 2020, digital ad spend is poised to rebound this year with over 17% growth.

$FB $GOOGL $SNAP $PINS $TTD $ROKU $MGNI https://t.co/b16XWpIngy",2021-01-22 17:45:34+00:00,99088,35,134,682,global digital advertise spend expect grow next year encompass ad spend grow yoy digital ad spend poise rebound year growth fb snap pin ttd roku mgni,POSITIVE,0.8687,neg,0.0,positive,0.5897783041000366
296,296,bespokeinvest,The last time all five of the FAANG stocks were up over 3% on the same day was on April 6th. $FB $AMZN $AAPL $MFLX $GOOGL,2021-01-20 19:52:32+00:00,129830,12,39,223,last time five faang stock day april 6th fb amzn aapl mflx,NEGATIVE,0.9608,neg,0.0,neutral,0.9191669225692749
298,298,JesseCohenInv,"'FANGMANT' off to a strong start to the week. 

$FB $AAPL $NFLX $GOOGL $MSFT $AMZN $NVDA $TSLA https://t.co/yHaTSE8uqA",2021-01-19 20:59:38+00:00,33308,13,45,231,fangmant strong start week fb aapl nflx msft amzn nvda tsla,POSITIVE,0.9724,neg,0.0,positive,0.8231319785118103
299,299,Dividend_Dollar,"Start investing with what you know

🛒 Need Groceries? $COST $WMT
☕ Drink Coffee? $SBUX
📱 Own an iPhone? $AAPL
💻 Ever used Google? $GOOGL
🚽 Use household products? $PG
🤕 Need a Band-aid? $JNJ
📦 Ever shopped on Amazon? $AMZN
🐶 Buy your dog food on Chewy? $CHWY",2021-01-19 18:25:03+00:00,29592,21,48,251,start invest know need grocery cost wmt drink coffee sbux iphone aapl ever use use household product pg need band aid jnj ever shop amazon amzn buy dog food chewy chwy,POSITIVE,0.8916,neg,0.0,neutral,0.9071558713912964
300,300,HenryWilliams74,"How is $UBER worth $105,000,000,000? In the last 4 quarters, they've lost almost $7 BILLION. Does anyone not think that a company w/ deep pockets like $GOOGL couldn't develop a ride-sharing app, take $20B in losses over 2 years, and take all of their business?",2021-01-12 16:07:53+00:00,333,27,27,284,uber worth last quarter lose almost billion anyone think company w deep pocket like develop ride share app take 20b loss year take business,NEGATIVE,0.9992,neg,0.0,neutral,0.6028659343719482
302,302,Trump_Fact_News,"🔴Clôture des marchés.
Finalement ce fut une bonne journée 😋

🔴 $TWTR -6,43%

🔴 $FB -4,01%

🔴 $AMZN -2,15%

🔴 $AAPL -2,32%

🔴 $GOOGL -2,31%",2021-01-11 21:21:50+00:00,15566,31,220,696,clôture de marchés finalement ce fut une bonne journée twtr fb amzn aapl,POSITIVE,0.6657,neg,0.0,neutral,0.8933805823326111
303,303,GretaLWall,"#MarketWatch Big tech companies close lower amid censorship moves

$TWTR -6.43%

$FB -4.01%

$AMZN -2.15%

$AAPL -2.32%

$GOOGL -2.31%",2021-01-11 21:10:16+00:00,60115,199,512,1995,big tech company close low amid censorship move twtr fb amzn aapl,NEGATIVE,0.9961,neg,0.0,negative,0.8985739946365356
304,304,Beth_Kindig,"Streaming now represents 22% of US TV screen time, up from 19% a year ago. In terms of Q4 viewing share, $NFLX has maintained a strong lead vs competitors but slipped from 31% share in 2019.
$NFLX $GOOGL $DIS $AMZN $FUBO $ROKU https://t.co/CWH5wAmOzR",2021-01-11 18:43:12+00:00,99088,25,77,385,stream represent u tv screen time year ago term q4 view share nflx maintain strong lead v competitor slip share nflx dis amzn fubo roku,NEGATIVE,0.9802,neg,0.0,positive,0.6158148646354675
305,305,markminervini,"Relatively speaking, we are losing the FANG leadership. 
$FB 45RS
$MSFT 42RS
$NFLX 42RS
$GOOGL 60RS",2021-01-11 16:02:18+00:00,315564,35,27,464,relatively speak lose fang leadership fb 45rs msft 42rs nflx 42rs 60rs,NEGATIVE,0.9997,neg,0.0,negative,0.6767750978469849
